Date,Open,High,Low,Close,Change(Pips),Change(%)
07/06/2021 21:00,130.752,130.794,130.73,130.774,2.2,0.02
07/06/2021 20:45,130.81,130.813,130.769,130.78,-3,-0.02
07/06/2021 20:30,130.815,130.818,130.8,130.813,-0.2,0
07/06/2021 20:15,130.786,130.817,130.775,130.81,2.4,0.02
07/06/2021 20:00,130.798,130.825,130.787,130.79,-0.8,-0.01
07/06/2021 19:45,130.82,130.832,130.787,130.79,-3,-0.02
07/06/2021 19:30,130.835,130.851,130.813,130.821,-1.4,-0.01
07/06/2021 19:15,130.822,130.837,130.812,130.836,1.4,0.01
07/06/2021 19:00,130.785,130.823,130.775,130.823,3.8,0.03
07/06/2021 18:45,130.817,130.821,130.773,130.784,-3.3,-0.03
07/06/2021 18:30,130.817,130.834,130.794,130.819,0.2,0
07/06/2021 18:15,130.829,130.835,130.815,130.822,-0.7,-0.01
07/06/2021 18:00,130.828,130.847,130.82,130.831,0.3,0
07/06/2021 17:45,130.809,130.834,130.8,130.829,2,0.02
07/06/2021 17:30,130.792,130.809,130.765,130.807,1.5,0.01
07/06/2021 17:15,130.772,130.801,130.763,130.796,2.4,0.02
07/06/2021 17:00,130.709,130.781,130.7,130.771,6.2,0.05
07/06/2021 16:45,130.686,130.705,130.659,130.702,1.6,0.01
07/06/2021 16:30,130.688,130.713,130.617,130.686,-0.2,0
07/06/2021 16:15,130.707,130.722,130.638,130.689,-1.8,-0.01
07/06/2021 16:00,130.757,130.77,130.7,130.704,-5.3,-0.04
07/06/2021 15:45,130.781,130.812,130.746,130.762,-1.9,-0.01
07/06/2021 15:30,130.8,130.813,130.769,130.777,-2.3,-0.02
07/06/2021 15:15,130.727,130.803,130.698,130.795,6.8,0.05
07/06/2021 15:00,130.794,130.805,130.718,130.726,-6.8,-0.05
07/06/2021 14:45,130.884,130.884,130.736,130.791,-9.3,-0.07
07/06/2021 14:30,130.836,130.926,130.773,130.884,4.8,0.04
07/06/2021 14:15,130.919,130.953,130.79,130.841,-7.8,-0.06
07/06/2021 14:00,131.028,131.04,130.865,130.919,-10.9,-0.08
07/06/2021 13:45,130.996,131.101,130.961,131.029,3.3,0.03
07/06/2021 13:30,131.074,131.077,130.945,130.992,-8.2,-0.06
07/06/2021 13:15,131,131.094,130.995,131.08,8,0.06
07/06/2021 13:00,131.05,131.076,130.925,130.997,-5.3,-0.04
07/06/2021 12:45,131.034,131.07,131.001,131.048,1.4,0.01
07/06/2021 12:30,131.03,131.073,130.973,131.033,0.3,0
07/06/2021 12:15,130.993,131.083,130.991,131.031,3.8,0.03
07/06/2021 12:00,131.013,131.034,130.976,130.989,-2.4,-0.02
07/06/2021 11:45,130.99,131.048,130.983,131.017,2.7,0.02
07/06/2021 11:30,131.087,131.09,130.978,130.99,-9.7,-0.07
07/06/2021 11:15,131.062,131.099,131.054,131.089,2.7,0.02
07/06/2021 11:00,131.067,131.117,131.057,131.057,-1,-0.01
07/06/2021 10:45,131.188,131.189,131.06,131.066,-12.2,-0.09
07/06/2021 10:30,131.156,131.203,131.143,131.19,3.4,0.03
07/06/2021 10:15,131.197,131.25,131.153,131.153,-4.4,-0.03
07/06/2021 10:00,131.183,131.228,131.157,131.201,1.8,0.01
07/06/2021 9:45,131.166,131.188,131.144,131.186,2,0.02
07/06/2021 9:30,131.182,131.184,131.115,131.164,-1.8,-0.01
07/06/2021 9:15,131.191,131.192,131.118,131.184,-0.7,-0.01
07/06/2021 9:00,131.232,131.297,131.18,131.19,-4.2,-0.03
07/06/2021 8:45,131.307,131.325,131.23,131.234,-7.3,-0.06
07/06/2021 8:30,131.277,131.323,131.251,131.304,2.7,0.02
07/06/2021 8:15,131.402,131.402,131.215,131.275,-12.7,-0.1
07/06/2021 8:00,131.51,131.514,131.399,131.403,-10.7,-0.08
07/06/2021 7:45,131.579,131.612,131.494,131.514,-6.5,-0.05
07/06/2021 7:30,131.809,131.81,131.566,131.579,-23,-0.17
07/06/2021 7:15,131.813,131.813,131.763,131.81,-0.3,0
07/06/2021 7:00,131.828,131.862,131.796,131.81,-1.8,-0.01
07/06/2021 6:45,131.781,131.838,131.764,131.83,4.9,0.04
07/06/2021 6:30,131.786,131.8,131.758,131.784,-0.2,0
07/06/2021 6:15,131.771,131.799,131.756,131.784,1.3,0.01
07/06/2021 6:00,131.688,131.776,131.659,131.776,8.8,0.07
07/06/2021 5:45,131.62,131.684,131.609,131.68,6,0.05
07/06/2021 5:30,131.635,131.647,131.607,131.622,-1.3,-0.01
07/06/2021 5:15,131.621,131.652,131.617,131.634,1.3,0.01
07/06/2021 5:00,131.602,131.63,131.6,131.62,1.8,0.01
07/06/2021 4:45,131.597,131.608,131.587,131.605,0.8,0.01
07/06/2021 4:30,131.607,131.633,131.584,131.594,-1.3,-0.01
07/06/2021 4:15,131.622,131.627,131.593,131.611,-1.1,-0.01
07/06/2021 4:00,131.614,131.629,131.603,131.623,0.9,0.01
07/06/2021 3:45,131.629,131.638,131.612,131.612,-1.7,-0.01
07/06/2021 3:30,131.623,131.661,131.616,131.631,0.8,0.01
07/06/2021 3:15,131.604,131.621,131.582,131.621,1.7,0.01
07/06/2021 3:00,131.605,131.626,131.597,131.607,0.2,0
07/06/2021 2:45,131.538,131.607,131.527,131.603,6.5,0.05
07/06/2021 2:30,131.548,131.55,131.523,131.536,-1.2,-0.01
07/06/2021 2:15,131.515,131.572,131.513,131.551,3.6,0.03
07/06/2021 2:00,131.498,131.525,131.491,131.516,1.8,0.01
07/06/2021 1:45,131.446,131.51,131.436,131.493,4.7,0.04
07/06/2021 1:30,131.441,131.453,131.426,131.446,0.5,0
07/06/2021 1:15,131.487,131.488,131.438,131.442,-4.5,-0.03
07/06/2021 1:00,131.491,131.51,131.466,131.487,-0.4,0
07/06/2021 0:45,131.464,131.521,131.464,131.49,2.6,0.02
07/06/2021 0:30,131.5,131.525,131.459,131.46,-4,-0.03
07/06/2021 0:15,131.512,131.514,131.478,131.502,-1,-0.01
07/06/2021 0:00,131.576,131.584,131.487,131.51,-6.6,-0.05
07/05/2021 23:45,131.612,131.629,131.57,131.575,-3.7,-0.03
07/05/2021 23:30,131.634,131.636,131.615,131.616,-1.8,-0.01
07/05/2021 23:15,131.596,131.638,131.594,131.632,3.6,0.03
07/05/2021 23:00,131.603,131.622,131.596,131.597,-0.6,0
07/05/2021 22:45,131.59,131.619,131.588,131.608,1.8,0.01
07/05/2021 22:30,131.582,131.601,131.558,131.588,0.6,0
07/05/2021 22:15,131.625,131.638,131.571,131.58,-4.5,-0.03
07/05/2021 22:00,131.627,131.656,131.593,131.626,-0.1,0
07/05/2021 21:45,131.607,131.638,131.607,131.63,2.3,0.02
07/05/2021 21:30,131.592,131.619,131.592,131.607,1.5,0.01
07/05/2021 21:15,131.592,131.611,131.591,131.591,-0.1,0
07/05/2021 21:00,131.603,131.605,131.578,131.594,-0.9,-0.01
07/05/2021 20:45,131.636,131.658,131.596,131.649,1.3,0.01
07/05/2021 20:30,131.651,131.657,131.62,131.64,-1.1,-0.01
07/05/2021 20:15,131.652,131.659,131.641,131.649,-0.3,0
07/05/2021 20:00,131.645,131.664,131.635,131.649,0.4,0
07/05/2021 19:45,131.668,131.684,131.64,131.641,-2.7,-0.02
07/05/2021 19:30,131.65,131.691,131.65,131.667,1.7,0.01
07/05/2021 19:15,131.632,131.685,131.62,131.648,1.6,0.01
07/05/2021 19:00,131.617,131.653,131.604,131.633,1.6,0.01
07/05/2021 18:45,131.632,131.632,131.611,131.621,-1.1,-0.01
07/05/2021 18:30,131.621,131.631,131.595,131.628,0.7,0.01
07/05/2021 18:15,131.618,131.625,131.604,131.621,0.3,0
07/05/2021 18:00,131.623,131.626,131.589,131.616,-0.7,-0.01
07/05/2021 17:45,131.605,131.627,131.59,131.625,2,0.02
07/05/2021 17:30,131.607,131.613,131.587,131.602,-0.5,0
07/05/2021 17:15,131.615,131.63,131.586,131.607,-0.8,-0.01
07/05/2021 17:00,131.606,131.624,131.603,131.616,1,0.01
07/05/2021 16:45,131.627,131.64,131.601,131.609,-1.8,-0.01
07/05/2021 16:30,131.612,131.633,131.609,131.628,1.6,0.01
07/05/2021 16:15,131.61,131.622,131.592,131.61,0,0
07/05/2021 16:00,131.603,131.615,131.596,131.61,0.7,0.01
07/05/2021 15:45,131.61,131.627,131.589,131.605,-0.5,0
07/05/2021 15:30,131.611,131.626,131.587,131.611,0,0
07/05/2021 15:15,131.606,131.62,131.587,131.608,0.2,0
07/05/2021 15:00,131.598,131.621,131.58,131.61,1.2,0.01
07/05/2021 14:45,131.604,131.64,131.569,131.598,-0.6,0
07/05/2021 14:30,131.597,131.616,131.581,131.606,0.9,0.01
07/05/2021 14:15,131.586,131.618,131.568,131.6,1.4,0.01
07/05/2021 14:00,131.655,131.655,131.569,131.586,-6.9,-0.05
07/05/2021 13:45,131.627,131.655,131.593,131.651,2.4,0.02
07/05/2021 13:30,131.623,131.642,131.614,131.63,0.7,0.01
07/05/2021 13:15,131.599,131.65,131.598,131.621,2.2,0.02
07/05/2021 13:00,131.596,131.612,131.571,131.596,0,0
07/05/2021 12:45,131.619,131.635,131.579,131.593,-2.6,-0.02
07/05/2021 12:30,131.57,131.622,131.556,131.622,5.2,0.04
07/05/2021 12:15,131.578,131.604,131.546,131.568,-1,-0.01
07/05/2021 12:00,131.596,131.603,131.562,131.576,-2,-0.02
07/05/2021 11:45,131.591,131.625,131.574,131.604,1.3,0.01
07/05/2021 11:30,131.576,131.61,131.573,131.59,1.4,0.01
07/05/2021 11:15,131.609,131.63,131.57,131.572,-3.7,-0.03
07/05/2021 11:00,131.621,131.649,131.609,131.614,-0.7,-0.01
07/05/2021 10:45,131.612,131.65,131.611,131.624,1.2,0.01
07/05/2021 10:30,131.596,131.629,131.586,131.609,1.3,0.01
07/05/2021 10:15,131.629,131.629,131.554,131.597,-3.2,-0.02
07/05/2021 10:00,131.633,131.647,131.597,131.63,-0.3,0
07/05/2021 9:45,131.632,131.66,131.626,131.628,-0.4,0
07/05/2021 9:30,131.674,131.675,131.624,131.637,-3.7,-0.03
07/05/2021 9:15,131.662,131.678,131.634,131.673,1.1,0.01
07/05/2021 9:00,131.643,131.672,131.629,131.664,2.1,0.02
07/05/2021 8:45,131.656,131.665,131.631,131.644,-1.2,-0.01
07/05/2021 8:30,131.613,131.672,131.586,131.654,4.1,0.03
07/05/2021 8:15,131.604,131.629,131.585,131.619,1.5,0.01
07/05/2021 8:00,131.669,131.671,131.583,131.603,-6.6,-0.05
07/05/2021 7:45,131.732,131.746,131.636,131.671,-6.1,-0.05
07/05/2021 7:30,131.633,131.761,131.613,131.736,10.3,0.08
07/05/2021 7:15,131.673,131.683,131.615,131.631,-4.2,-0.03
07/05/2021 7:00,131.645,131.695,131.636,131.671,2.6,0.02
07/05/2021 6:45,131.725,131.734,131.64,131.649,-7.6,-0.06
07/05/2021 6:30,131.715,131.773,131.705,131.726,1.1,0.01
07/05/2021 6:15,131.749,131.756,131.704,131.712,-3.7,-0.03
07/05/2021 6:00,131.731,131.776,131.711,131.746,1.5,0.01
07/05/2021 5:45,131.745,131.762,131.733,131.736,-0.9,-0.01
07/05/2021 5:30,131.756,131.77,131.737,131.74,-1.6,-0.01
07/05/2021 5:15,131.763,131.779,131.754,131.759,-0.4,0
07/05/2021 5:00,131.776,131.783,131.756,131.764,-1.2,-0.01
07/05/2021 4:45,131.741,131.777,131.741,131.774,3.3,0.03
07/05/2021 4:30,131.726,131.742,131.723,131.737,1.1,0.01
07/05/2021 4:15,131.713,131.734,131.713,131.729,1.6,0.01
07/05/2021 4:00,131.708,131.72,131.705,131.711,0.3,0
07/05/2021 3:45,131.711,131.735,131.708,131.708,-0.3,0
07/05/2021 3:30,131.712,131.717,131.685,131.713,0.1,0
07/05/2021 3:15,131.705,131.726,131.7,131.706,0.1,0
07/05/2021 3:00,131.683,131.718,131.68,131.707,2.4,0.02
07/05/2021 2:45,131.689,131.7,131.667,131.678,-1.1,-0.01
07/05/2021 2:30,131.689,131.725,131.685,131.687,-0.2,0
07/05/2021 2:15,131.724,131.729,131.684,131.687,-3.7,-0.03
07/05/2021 2:00,131.718,131.742,131.701,131.725,0.7,0.01
07/05/2021 1:45,131.75,131.755,131.715,131.716,-3.4,-0.03
07/05/2021 1:30,131.784,131.785,131.72,131.746,-3.8,-0.03
07/05/2021 1:15,131.733,131.794,131.732,131.785,5.2,0.04
07/05/2021 1:00,131.784,131.809,131.733,131.733,-5.1,-0.04
07/05/2021 0:45,131.836,131.863,131.741,131.782,-5.4,-0.04
07/05/2021 0:30,131.828,131.852,131.812,131.837,0.9,0.01
07/05/2021 0:15,131.811,131.847,131.788,131.83,1.9,0.01
07/05/2021 0:00,131.77,131.82,131.75,131.811,4.1,0.03
