Date,Open,High,Low,Close,Change(Pips),Change(%)
07/07/2021 11:45,110.715,110.724,110.678,110.68,-3.5,-0.03
07/07/2021 11:30,110.659,110.722,110.659,110.714,5.5,0.05
07/07/2021 11:15,110.696,110.7,110.652,110.66,-3.6,-0.03
07/07/2021 11:00,110.752,110.762,110.687,110.695,-5.7,-0.05
07/07/2021 10:45,110.772,110.78,110.734,110.748,-2.4,-0.02
07/07/2021 10:30,110.793,110.815,110.761,110.772,-2.1,-0.02
07/07/2021 10:15,110.789,110.81,110.778,110.792,0.3,0
07/07/2021 10:00,110.747,110.792,110.739,110.787,4,0.04
07/07/2021 9:45,110.754,110.774,110.733,110.747,-0.7,-0.01
07/07/2021 9:30,110.754,110.778,110.736,110.753,-0.1,0
07/07/2021 9:15,110.77,110.794,110.755,110.755,-1.5,-0.01
07/07/2021 9:00,110.752,110.783,110.717,110.769,1.7,0.02
07/07/2021 8:45,110.752,110.771,110.738,110.749,-0.3,0
07/07/2021 8:30,110.694,110.783,110.694,110.749,5.5,0.05
07/07/2021 8:15,110.674,110.704,110.668,110.696,2.2,0.02
07/07/2021 8:00,110.634,110.7,110.633,110.667,3.3,0.03
07/07/2021 7:45,110.626,110.638,110.608,110.632,0.6,0.01
07/07/2021 7:30,110.654,110.671,110.602,110.626,-2.8,-0.03
07/07/2021 7:15,110.737,110.742,110.641,110.653,-8.4,-0.08
07/07/2021 7:00,110.707,110.738,110.691,110.736,2.9,0.03
07/07/2021 6:45,110.676,110.736,110.673,110.71,3.4,0.03
07/07/2021 6:30,110.68,110.732,110.672,110.672,-0.8,-0.01
07/07/2021 6:15,110.642,110.703,110.638,110.678,3.6,0.03
07/07/2021 6:00,110.597,110.667,110.593,110.647,5,0.05
07/07/2021 5:45,110.558,110.607,110.557,110.594,3.6,0.03
07/07/2021 5:30,110.576,110.589,110.549,110.558,-1.8,-0.02
07/07/2021 5:15,110.542,110.586,110.537,110.577,3.5,0.03
07/07/2021 5:00,110.527,110.553,110.516,110.543,1.6,0.01
07/07/2021 4:45,110.603,110.607,110.483,110.528,-7.5,-0.07
07/07/2021 4:30,110.626,110.634,110.598,110.602,-2.4,-0.02
07/07/2021 4:15,110.599,110.64,110.599,110.625,2.6,0.02
07/07/2021 4:00,110.602,110.609,110.583,110.602,0,0
07/07/2021 3:45,110.604,110.622,110.602,110.602,-0.2,0
07/07/2021 3:30,110.56,110.607,110.558,110.602,4.2,0.04
07/07/2021 3:15,110.538,110.574,110.531,110.559,2.1,0.02
07/07/2021 3:00,110.543,110.551,110.523,110.536,-0.7,-0.01
07/07/2021 2:45,110.514,110.562,110.508,110.546,3.2,0.03
07/07/2021 2:30,110.46,110.523,110.46,110.512,5.2,0.05
07/07/2021 2:15,110.418,110.461,110.412,110.458,4,0.04
07/07/2021 2:00,110.428,110.455,110.414,110.419,-0.9,-0.01
07/07/2021 1:45,110.439,110.446,110.395,110.43,-0.9,-0.01
07/07/2021 1:30,110.477,110.477,110.397,110.441,-3.6,-0.03
07/07/2021 1:15,110.43,110.48,110.429,110.473,4.3,0.04
07/07/2021 1:00,110.419,110.45,110.399,110.435,1.6,0.01
07/07/2021 0:45,110.463,110.478,110.405,110.419,-4.4,-0.04
07/07/2021 0:30,110.512,110.532,110.451,110.46,-5.2,-0.05
07/07/2021 0:15,110.513,110.537,110.498,110.511,-0.2,0
07/07/2021 0:00,110.601,110.609,110.499,110.513,-8.8,-0.08
07/06/2021 23:45,110.58,110.609,110.564,110.6,2,0.02
07/06/2021 23:30,110.646,110.648,110.575,110.576,-7,-0.06
07/06/2021 23:15,110.643,110.66,110.64,110.647,0.4,0
07/06/2021 23:00,110.643,110.649,110.634,110.646,0.3,0
07/06/2021 22:45,110.63,110.646,110.63,110.641,1.1,0.01
07/06/2021 22:30,110.662,110.665,110.629,110.629,-3.3,-0.03
07/06/2021 22:15,110.638,110.66,110.63,110.66,2.2,0.02
07/06/2021 22:00,110.618,110.638,110.613,110.638,2,0.02
07/06/2021 21:45,110.614,110.623,110.611,110.62,0.6,0.01
07/06/2021 21:30,110.61,110.615,110.598,110.611,0.1,0
07/06/2021 21:15,110.606,110.614,110.6,110.612,0.6,0.01
07/06/2021 21:00,110.585,110.614,110.585,110.609,2.4,0.02
07/06/2021 20:45,110.626,110.629,110.616,110.616,-1,-0.01
07/06/2021 20:30,110.634,110.636,110.624,110.625,-0.9,-0.01
07/06/2021 20:15,110.653,110.658,110.632,110.633,-2,-0.02
07/06/2021 20:00,110.632,110.653,110.623,110.648,1.6,0.01
07/06/2021 19:45,110.618,110.634,110.6,110.631,1.3,0.01
07/06/2021 19:30,110.656,110.669,110.622,110.622,-3.4,-0.03
07/06/2021 19:15,110.642,110.665,110.637,110.649,0.7,0.01
07/06/2021 19:00,110.618,110.649,110.615,110.646,2.8,0.03
07/06/2021 18:45,110.636,110.638,110.605,110.617,-1.9,-0.02
07/06/2021 18:30,110.642,110.645,110.607,110.634,-0.8,-0.01
07/06/2021 18:15,110.663,110.665,110.644,110.645,-1.8,-0.02
07/06/2021 18:00,110.659,110.675,110.644,110.664,0.5,0
07/06/2021 17:45,110.675,110.677,110.647,110.652,-2.3,-0.02
07/06/2021 17:30,110.659,110.683,110.657,110.677,1.8,0.02
07/06/2021 17:15,110.653,110.687,110.652,110.657,0.4,0
07/06/2021 17:00,110.631,110.658,110.627,110.653,2.2,0.02
07/06/2021 16:45,110.608,110.64,110.597,110.628,2,0.02
07/06/2021 16:30,110.618,110.634,110.601,110.609,-0.9,-0.01
07/06/2021 16:15,110.648,110.649,110.614,110.617,-3.1,-0.03
07/06/2021 16:00,110.654,110.677,110.637,110.648,-0.6,-0.01
07/06/2021 15:45,110.643,110.688,110.641,110.656,1.3,0.01
07/06/2021 15:30,110.57,110.643,110.546,110.64,7,0.06
07/06/2021 15:15,110.609,110.629,110.526,110.566,-4.3,-0.04
07/06/2021 15:00,110.57,110.619,110.553,110.611,4.1,0.04
07/06/2021 14:45,110.642,110.647,110.551,110.567,-7.5,-0.07
07/06/2021 14:30,110.65,110.653,110.608,110.641,-0.9,-0.01
07/06/2021 14:15,110.548,110.664,110.519,110.649,10.1,0.09
07/06/2021 14:00,110.712,110.728,110.548,110.548,-16.4,-0.15
07/06/2021 13:45,110.754,110.793,110.663,110.732,-2.2,-0.02
07/06/2021 13:30,110.794,110.796,110.725,110.756,-3.8,-0.03
07/06/2021 13:15,110.781,110.805,110.767,110.794,1.3,0.01
07/06/2021 13:00,110.724,110.782,110.714,110.782,5.8,0.05
07/06/2021 12:45,110.638,110.744,110.632,110.72,8.2,0.07
07/06/2021 12:30,110.658,110.67,110.597,110.637,-2.1,-0.02
07/06/2021 12:15,110.653,110.708,110.647,110.66,0.7,0.01
07/06/2021 12:00,110.654,110.672,110.611,110.654,0,0
07/06/2021 11:45,110.622,110.689,110.617,110.656,3.4,0.03
07/06/2021 11:30,110.66,110.674,110.61,110.624,-3.6,-0.03
07/06/2021 11:15,110.696,110.715,110.661,110.661,-3.5,-0.03
07/06/2021 11:00,110.699,110.729,110.691,110.701,0.2,0
07/06/2021 10:45,110.746,110.749,110.679,110.699,-4.7,-0.04
07/06/2021 10:30,110.755,110.773,110.748,110.748,-0.7,-0.01
07/06/2021 10:15,110.791,110.803,110.756,110.757,-3.4,-0.03
07/06/2021 10:00,110.795,110.804,110.774,110.79,-0.5,0
07/06/2021 9:45,110.82,110.825,110.787,110.795,-2.5,-0.02
07/06/2021 9:30,110.799,110.847,110.798,110.819,2,0.02
07/06/2021 9:15,110.779,110.813,110.761,110.801,2.2,0.02
07/06/2021 9:00,110.787,110.806,110.773,110.779,-0.8,-0.01
07/06/2021 8:45,110.826,110.83,110.785,110.791,-3.5,-0.03
07/06/2021 8:30,110.801,110.863,110.788,110.825,2.4,0.02
07/06/2021 8:15,110.784,110.804,110.754,110.796,1.2,0.01
07/06/2021 8:00,110.774,110.807,110.747,110.789,1.5,0.01
07/06/2021 7:45,110.788,110.803,110.751,110.775,-1.3,-0.01
07/06/2021 7:30,110.885,110.886,110.78,110.784,-10.1,-0.09
07/06/2021 7:15,110.893,110.899,110.859,110.885,-0.8,-0.01
07/06/2021 7:00,110.871,110.917,110.869,110.898,2.7,0.02
07/06/2021 6:45,110.822,110.878,110.82,110.87,4.8,0.04
07/06/2021 6:30,110.813,110.84,110.793,110.82,0.7,0.01
07/06/2021 6:15,110.795,110.83,110.79,110.817,2.2,0.02
07/06/2021 6:00,110.82,110.828,110.764,110.792,-2.8,-0.03
07/06/2021 5:45,110.802,110.821,110.793,110.821,1.9,0.02
07/06/2021 5:30,110.829,110.832,110.797,110.803,-2.6,-0.02
07/06/2021 5:15,110.813,110.834,110.813,110.824,1.1,0.01
07/06/2021 5:00,110.832,110.842,110.801,110.812,-2,-0.02
07/06/2021 4:45,110.853,110.86,110.833,110.835,-1.8,-0.02
07/06/2021 4:30,110.85,110.865,110.838,110.851,0.1,0
07/06/2021 4:15,110.849,110.85,110.834,110.847,-0.2,0
07/06/2021 4:00,110.845,110.855,110.835,110.854,0.9,0.01
07/06/2021 3:45,110.848,110.854,110.84,110.841,-0.7,-0.01
07/06/2021 3:30,110.847,110.873,110.84,110.853,0.6,0.01
07/06/2021 3:15,110.839,110.853,110.827,110.847,0.8,0.01
07/06/2021 3:00,110.85,110.862,110.836,110.837,-1.3,-0.01
07/06/2021 2:45,110.847,110.861,110.83,110.851,0.4,0
07/06/2021 2:30,110.852,110.853,110.834,110.844,-0.8,-0.01
07/06/2021 2:15,110.805,110.858,110.805,110.856,5.1,0.05
07/06/2021 2:00,110.819,110.819,110.792,110.806,-1.3,-0.01
07/06/2021 1:45,110.801,110.83,110.797,110.815,1.4,0.01
07/06/2021 1:30,110.825,110.837,110.789,110.807,-1.8,-0.02
07/06/2021 1:15,110.877,110.88,110.818,110.822,-5.5,-0.05
07/06/2021 1:00,110.86,110.876,110.851,110.876,1.6,0.01
07/06/2021 0:45,110.826,110.873,110.811,110.865,3.9,0.04
07/06/2021 0:30,110.874,110.881,110.823,110.824,-5,-0.05
07/06/2021 0:15,110.831,110.874,110.814,110.871,4,0.04
07/06/2021 0:00,110.917,110.929,110.819,110.832,-8.5,-0.08
07/05/2021 23:45,110.935,110.94,110.915,110.917,-1.8,-0.02
07/05/2021 23:30,110.952,110.952,110.933,110.934,-1.8,-0.02
07/05/2021 23:15,110.93,110.959,110.913,110.955,2.5,0.02
07/05/2021 23:00,110.927,110.945,110.924,110.93,0.3,0
07/05/2021 22:45,110.909,110.932,110.904,110.926,1.7,0.02
07/05/2021 22:30,110.924,110.928,110.905,110.911,-1.3,-0.01
07/05/2021 22:15,110.921,110.928,110.899,110.921,0,0
07/05/2021 22:00,110.964,110.964,110.924,110.924,-4,-0.04
07/05/2021 21:45,110.951,110.967,110.951,110.962,1.1,0.01
07/05/2021 21:30,110.952,110.981,110.952,110.955,0.3,0
07/05/2021 21:15,110.934,110.939,110.933,110.938,0.4,0
07/05/2021 21:00,110.925,110.941,110.899,110.936,1.1,0.01
07/05/2021 20:45,110.963,110.984,110.945,110.979,1.6,0.01
07/05/2021 20:30,110.963,110.967,110.962,110.965,0.2,0
07/05/2021 20:15,110.965,110.975,110.959,110.965,0,0
07/05/2021 20:00,110.955,110.981,110.95,110.963,0.8,0.01
07/05/2021 19:45,110.954,110.962,110.946,110.95,-0.4,0
07/05/2021 19:30,110.948,110.971,110.933,110.957,0.9,0.01
07/05/2021 19:15,110.921,110.969,110.909,110.945,2.4,0.02
07/05/2021 19:00,110.893,110.934,110.886,110.921,2.8,0.03
07/05/2021 18:45,110.908,110.918,110.888,110.889,-1.9,-0.02
07/05/2021 18:30,110.903,110.922,110.888,110.913,1,0.01
07/05/2021 18:15,110.892,110.911,110.883,110.899,0.7,0.01
07/05/2021 18:00,110.907,110.913,110.887,110.897,-1,-0.01
07/05/2021 17:45,110.886,110.912,110.882,110.904,1.8,0.02
07/05/2021 17:30,110.9,110.902,110.88,110.889,-1.1,-0.01
07/05/2021 17:15,110.907,110.91,110.873,110.901,-0.6,-0.01
07/05/2021 17:00,110.899,110.922,110.898,110.907,0.8,0.01
07/05/2021 16:45,110.906,110.915,110.893,110.898,-0.8,-0.01
07/05/2021 16:30,110.912,110.912,110.901,110.906,-0.6,-0.01
07/05/2021 16:15,110.905,110.925,110.903,110.913,0.8,0.01
07/05/2021 16:00,110.908,110.916,110.905,110.906,-0.2,0
07/05/2021 15:45,110.913,110.928,110.901,110.909,-0.4,0
07/05/2021 15:30,110.936,110.936,110.914,110.916,-2,-0.02
07/05/2021 15:15,110.926,110.936,110.911,110.935,0.9,0.01
07/05/2021 15:00,110.941,110.947,110.916,110.925,-1.6,-0.01
07/05/2021 14:45,110.961,110.974,110.935,110.944,-1.7,-0.02
07/05/2021 14:30,110.97,110.971,110.954,110.955,-1.5,-0.01
07/05/2021 14:15,110.965,110.979,110.961,110.971,0.6,0.01
07/05/2021 14:00,110.955,110.979,110.94,110.964,0.9,0.01
07/05/2021 13:45,110.942,110.964,110.933,110.955,1.3,0.01
07/05/2021 13:30,110.969,110.971,110.938,110.939,-3,-0.03
07/05/2021 13:15,110.918,110.973,110.918,110.969,5.1,0.05
07/05/2021 13:00,110.926,110.934,110.903,110.919,-0.7,-0.01
07/05/2021 12:45,110.926,110.938,110.91,110.928,0.2,0
07/05/2021 12:30,110.913,110.924,110.873,110.92,0.7,0.01
07/05/2021 12:15,110.891,110.932,110.891,110.913,2.2,0.02
07/05/2021 12:00,110.844,110.894,110.844,110.89,4.6,0.04
07/05/2021 11:45,110.866,110.879,110.831,110.842,-2.4,-0.02
07/05/2021 11:30,110.82,110.876,110.815,110.869,4.9,0.04
07/05/2021 11:15,110.811,110.825,110.799,110.822,1.1,0.01
07/05/2021 11:00,110.817,110.822,110.8,110.807,-1,-0.01
07/05/2021 10:45,110.806,110.832,110.806,110.82,1.4,0.01
07/05/2021 10:30,110.847,110.847,110.804,110.805,-4.2,-0.04
07/05/2021 10:15,110.83,110.855,110.827,110.847,1.7,0.02
07/05/2021 10:00,110.837,110.852,110.813,110.832,-0.5,0
07/05/2021 9:45,110.807,110.863,110.804,110.836,2.9,0.03
07/05/2021 9:30,110.861,110.864,110.799,110.806,-5.5,-0.05
07/05/2021 9:15,110.883,110.894,110.86,110.865,-1.8,-0.02
07/05/2021 9:00,110.898,110.91,110.877,110.881,-1.7,-0.02
07/05/2021 8:45,110.892,110.914,110.881,110.903,1.1,0.01
07/05/2021 8:30,110.897,110.925,110.88,110.891,-0.6,-0.01
07/05/2021 8:15,110.863,110.896,110.854,110.896,3.3,0.03
07/05/2021 8:00,110.911,110.911,110.85,110.861,-5,-0.05
07/05/2021 7:45,111.001,111.007,110.896,110.909,-9.2,-0.08
07/05/2021 7:30,111.038,111.038,110.968,111.001,-3.7,-0.03
07/05/2021 7:15,111.047,111.063,111.026,111.041,-0.6,-0.01
07/05/2021 7:00,110.968,111.049,110.968,111.04,7.2,0.06
07/05/2021 6:45,111.015,111.026,110.967,110.971,-4.4,-0.04
07/05/2021 6:30,111.086,111.087,111.011,111.012,-7.4,-0.07
07/05/2021 6:15,111.122,111.143,111.089,111.089,-3.3,-0.03
07/05/2021 6:00,111.141,111.146,111.114,111.123,-1.8,-0.02
07/05/2021 5:45,111.115,111.14,111.115,111.136,2.1,0.02
07/05/2021 5:30,111.104,111.119,111.104,111.117,1.3,0.01
07/05/2021 5:15,111.13,111.13,111.103,111.103,-2.7,-0.02
07/05/2021 5:00,111.14,111.142,111.133,111.133,-0.7,-0.01
07/05/2021 4:45,111.133,111.145,111.133,111.139,0.6,0.01
07/05/2021 4:30,111.132,111.137,111.127,111.133,0.1,0
07/05/2021 4:15,111.134,111.143,111.129,111.133,-0.1,0
07/05/2021 4:00,111.122,111.145,111.122,111.134,1.2,0.01
07/05/2021 3:45,111.107,111.124,111.104,111.12,1.3,0.01
07/05/2021 3:30,111.086,111.106,111.086,111.105,1.9,0.02
07/05/2021 3:15,111.082,111.094,111.08,111.086,0.4,0
07/05/2021 3:00,111.088,111.09,111.073,111.08,-0.8,-0.01
07/05/2021 2:45,111.103,111.108,111.091,111.091,-1.2,-0.01
07/05/2021 2:30,111.094,111.129,111.094,111.103,0.9,0.01
07/05/2021 2:15,111.085,111.095,111.082,111.092,0.7,0.01
07/05/2021 2:00,111.053,111.089,111.053,111.082,2.9,0.03
07/05/2021 1:45,111.082,111.09,111.052,111.057,-2.5,-0.02
07/05/2021 1:30,111.105,111.108,111.07,111.08,-2.5,-0.02
07/05/2021 1:15,111.13,111.131,111.087,111.104,-2.6,-0.02
07/05/2021 1:00,111.144,111.158,111.114,111.133,-1.1,-0.01
07/05/2021 0:45,111.163,111.19,111.11,111.142,-2.1,-0.02
07/05/2021 0:30,111.165,111.183,111.151,111.16,-0.5,0
07/05/2021 0:15,111.16,111.179,111.138,111.165,0.5,0
07/05/2021 0:00,111.143,111.186,111.136,111.161,1.8,0.02
