Date,Open,High,Low,Close,Change(Pips),Change(%)
07/07/2021 23:30,1.17958,1.17962,1.17952,1.17953,-0.5,0
07/07/2021 23:15,1.17956,1.17963,1.17952,1.17959,0.3,0
07/07/2021 23:00,1.17975,1.17987,1.1795,1.17956,-1.9,-0.02
07/07/2021 22:45,1.17962,1.17979,1.1796,1.17973,1.1,0.01
07/07/2021 22:30,1.17952,1.17969,1.17949,1.17963,1.1,0.01
07/07/2021 22:15,1.17946,1.17953,1.17933,1.17952,0.6,0.01
07/07/2021 22:00,1.17923,1.17949,1.17921,1.17946,2.3,0.02
07/07/2021 21:45,1.17922,1.17926,1.17917,1.17924,0.2,0
07/07/2021 21:30,1.1792,1.17924,1.17911,1.17924,0.4,0
07/07/2021 21:15,1.17909,1.17925,1.17908,1.17922,1.3,0.01
07/07/2021 21:00,1.17893,1.17924,1.17892,1.17906,1.3,0.01
07/07/2021 20:45,1.17925,1.17931,1.17906,1.17906,-1.9,-0.02
07/07/2021 20:30,1.17914,1.17941,1.17914,1.17924,1,0.01
07/07/2021 20:15,1.17941,1.17941,1.17904,1.17919,-2.2,-0.02
07/07/2021 20:00,1.17949,1.17962,1.17892,1.17938,-1.1,-0.01
07/07/2021 19:45,1.18042,1.18061,1.1792,1.17949,-9.3,-0.08
07/07/2021 19:30,1.18044,1.18061,1.18038,1.18046,0.2,0
07/07/2021 19:15,1.18026,1.18056,1.18019,1.18047,2.1,0.02
07/07/2021 19:00,1.18055,1.18071,1.18009,1.18026,-2.9,-0.02
07/07/2021 18:45,1.18072,1.18088,1.18043,1.18055,-1.7,-0.01
07/07/2021 18:30,1.1811,1.1811,1.18062,1.18075,-3.5,-0.03
07/07/2021 18:15,1.18098,1.18179,1.18082,1.18108,1,0.01
07/07/2021 18:00,1.18015,1.18204,1.17977,1.18095,8,0.07
07/07/2021 17:45,1.18016,1.18044,1.18013,1.18016,0,0
07/07/2021 17:30,1.18016,1.18051,1.1801,1.18016,0,0
07/07/2021 17:15,1.18017,1.18041,1.18011,1.18018,0.1,0
07/07/2021 17:00,1.18003,1.18028,1.17984,1.1802,1.7,0.01
07/07/2021 16:45,1.18011,1.18042,1.17993,1.18001,-1,-0.01
07/07/2021 16:30,1.18017,1.18019,1.17985,1.18009,-0.8,-0.01
07/07/2021 16:15,1.17983,1.1802,1.17955,1.1802,3.7,0.03
07/07/2021 16:00,1.1803,1.18058,1.17984,1.17984,-4.6,-0.04
07/07/2021 15:45,1.18016,1.18036,1.17973,1.18029,1.3,0.01
07/07/2021 15:30,1.17956,1.18037,1.17922,1.18014,5.8,0.05
07/07/2021 15:15,1.17946,1.17995,1.17929,1.17957,1.1,0.01
07/07/2021 15:00,1.17984,1.18009,1.17918,1.17946,-3.8,-0.03
07/07/2021 14:45,1.17898,1.17996,1.17894,1.17987,8.9,0.08
07/07/2021 14:30,1.17848,1.179,1.17815,1.179,5.2,0.04
07/07/2021 14:15,1.17936,1.17941,1.17844,1.17847,-8.9,-0.08
07/07/2021 14:00,1.18047,1.18055,1.17928,1.17934,-11.3,-0.1
07/07/2021 13:45,1.18052,1.18066,1.18005,1.18047,-0.5,0
07/07/2021 13:30,1.18096,1.18131,1.17999,1.18051,-4.5,-0.04
07/07/2021 13:15,1.18071,1.18128,1.18066,1.18098,2.7,0.02
07/07/2021 13:00,1.18157,1.18181,1.18057,1.18071,-8.6,-0.07
07/07/2021 12:45,1.18236,1.18241,1.18125,1.18157,-7.9,-0.07
07/07/2021 12:30,1.18277,1.18279,1.18155,1.18234,-4.3,-0.04
07/07/2021 12:15,1.1831,1.18362,1.18266,1.18276,-3.4,-0.03
07/07/2021 12:00,1.18225,1.18323,1.1822,1.18306,8.1,0.07
07/07/2021 11:45,1.18215,1.18258,1.18199,1.18226,1.1,0.01
07/07/2021 11:30,1.18173,1.18217,1.1815,1.18217,4.4,0.04
07/07/2021 11:15,1.18202,1.18216,1.18167,1.18172,-3,-0.03
07/07/2021 11:00,1.18197,1.18226,1.18176,1.18204,0.7,0.01
07/07/2021 10:45,1.18189,1.18225,1.18187,1.182,1.1,0.01
07/07/2021 10:30,1.1823,1.18236,1.18184,1.18188,-4.2,-0.04
07/07/2021 10:15,1.18233,1.18244,1.18207,1.18232,-0.1,0
07/07/2021 10:00,1.18291,1.18305,1.18234,1.18235,-5.6,-0.05
07/07/2021 9:45,1.18239,1.18293,1.18227,1.1829,5.1,0.04
07/07/2021 9:30,1.18217,1.18266,1.182,1.18234,1.7,0.01
07/07/2021 9:15,1.18214,1.18237,1.18176,1.1822,0.6,0.01
07/07/2021 9:00,1.18238,1.18307,1.18219,1.18219,-1.9,-0.02
07/07/2021 8:45,1.18183,1.18246,1.18168,1.18239,5.6,0.05
07/07/2021 8:30,1.18249,1.18267,1.18151,1.18181,-6.8,-0.06
07/07/2021 8:15,1.18276,1.18298,1.18235,1.18251,-2.5,-0.02
07/07/2021 8:00,1.18251,1.18319,1.18224,1.18271,2,0.02
07/07/2021 7:45,1.18176,1.18274,1.1816,1.18253,7.7,0.07
07/07/2021 7:30,1.18239,1.18239,1.18117,1.18176,-6.3,-0.05
07/07/2021 7:15,1.1819,1.18248,1.18155,1.18244,5.4,0.05
07/07/2021 7:00,1.18265,1.18296,1.18128,1.18187,-7.8,-0.07
07/07/2021 6:45,1.18282,1.18292,1.18226,1.18271,-1.1,-0.01
07/07/2021 6:30,1.18281,1.18307,1.1825,1.18283,0.2,0
07/07/2021 6:15,1.18252,1.18284,1.18244,1.18281,2.9,0.02
07/07/2021 6:00,1.18305,1.18305,1.1822,1.18256,-4.9,-0.04
07/07/2021 5:45,1.18337,1.1834,1.18302,1.18306,-3.1,-0.03
07/07/2021 5:30,1.18258,1.18346,1.18253,1.1834,8.2,0.07
07/07/2021 5:15,1.18289,1.18299,1.18246,1.18256,-3.3,-0.03
07/07/2021 5:00,1.18232,1.18284,1.18219,1.18284,5.2,0.04
07/07/2021 4:45,1.18241,1.18245,1.18185,1.18233,-0.8,-0.01
07/07/2021 4:30,1.18263,1.18265,1.18229,1.18245,-1.8,-0.02
07/07/2021 4:15,1.18254,1.18269,1.18254,1.18263,0.9,0.01
07/07/2021 4:00,1.18246,1.18257,1.18243,1.1825,0.4,0
07/07/2021 3:45,1.18235,1.18252,1.18229,1.18251,1.6,0.01
07/07/2021 3:30,1.18219,1.18239,1.18217,1.18232,1.3,0.01
07/07/2021 3:15,1.18209,1.18231,1.18201,1.18225,1.6,0.01
07/07/2021 3:00,1.18199,1.18213,1.18188,1.18207,0.8,0.01
07/07/2021 2:45,1.18219,1.18233,1.18194,1.18198,-2.1,-0.02
07/07/2021 2:30,1.18233,1.18242,1.18212,1.18216,-1.7,-0.01
07/07/2021 2:15,1.18234,1.18245,1.18218,1.18236,0.2,0
07/07/2021 2:00,1.18228,1.18249,1.18222,1.18231,0.3,0
07/07/2021 1:45,1.18207,1.18238,1.18202,1.1823,2.3,0.02
07/07/2021 1:30,1.1821,1.18212,1.18176,1.18206,-0.4,0
07/07/2021 1:15,1.18195,1.1822,1.18177,1.18208,1.3,0.01
07/07/2021 1:00,1.18207,1.1822,1.18174,1.18193,-1.4,-0.01
07/07/2021 0:45,1.18213,1.1822,1.18172,1.1821,-0.3,0
07/07/2021 0:30,1.18192,1.18213,1.18179,1.1821,1.8,0.02
07/07/2021 0:15,1.18199,1.18201,1.18154,1.18194,-0.5,0
07/07/2021 0:00,1.18223,1.18234,1.18176,1.18198,-2.5,-0.02
07/06/2021 23:45,1.18246,1.18246,1.18214,1.18221,-2.5,-0.02
07/06/2021 23:30,1.18216,1.18249,1.18206,1.18246,3,0.03
07/06/2021 23:15,1.18201,1.18215,1.18194,1.1821,0.9,0.01
07/06/2021 23:00,1.18195,1.18203,1.18191,1.18201,0.6,0.01
07/06/2021 22:45,1.18197,1.18209,1.18193,1.18198,0.1,0
07/06/2021 22:30,1.18212,1.18212,1.18181,1.18199,-1.3,-0.01
07/06/2021 22:15,1.18222,1.18222,1.18202,1.18212,-1,-0.01
07/06/2021 22:00,1.18208,1.1822,1.18202,1.18219,1.1,0.01
07/06/2021 21:45,1.18218,1.18218,1.18199,1.18206,-1.2,-0.01
07/06/2021 21:30,1.18182,1.18224,1.18182,1.18217,3.5,0.03
07/06/2021 21:15,1.18224,1.18225,1.18169,1.18192,-3.2,-0.03
07/06/2021 21:00,1.18235,1.18245,1.18212,1.18224,-1.1,-0.01
07/06/2021 20:45,1.18247,1.18247,1.18214,1.18233,-1.4,-0.01
07/06/2021 20:30,1.1824,1.18245,1.18228,1.18243,0.3,0
07/06/2021 20:15,1.18203,1.18244,1.18203,1.18244,4.1,0.03
07/06/2021 20:00,1.18225,1.18248,1.18199,1.182,-2.5,-0.02
07/06/2021 19:45,1.18263,1.1828,1.18217,1.18222,-4.1,-0.03
07/06/2021 19:30,1.18243,1.18272,1.18218,1.18264,2.1,0.02
07/06/2021 19:15,1.18237,1.18244,1.1821,1.18244,0.7,0.01
07/06/2021 19:00,1.18237,1.18244,1.1822,1.18239,0.2,0
07/06/2021 18:45,1.18246,1.18265,1.18228,1.18237,-0.9,-0.01
07/06/2021 18:30,1.18238,1.18265,1.18236,1.18245,0.7,0.01
07/06/2021 18:15,1.18221,1.18236,1.18216,1.18236,1.5,0.01
07/06/2021 18:00,1.18233,1.1825,1.18225,1.18227,-0.6,-0.01
07/06/2021 17:45,1.18187,1.18236,1.18185,1.18232,4.5,0.04
07/06/2021 17:30,1.18194,1.18194,1.1816,1.18188,-0.6,-0.01
07/06/2021 17:15,1.18181,1.18203,1.18148,1.18199,1.8,0.02
07/06/2021 17:00,1.18147,1.18187,1.18132,1.18178,3.1,0.03
07/06/2021 16:45,1.18155,1.18171,1.18103,1.18148,-0.7,-0.01
07/06/2021 16:30,1.18143,1.18159,1.18075,1.18153,1,0.01
07/06/2021 16:15,1.18125,1.18148,1.18066,1.18139,1.4,0.01
07/06/2021 16:00,1.18167,1.18197,1.18116,1.18126,-4.1,-0.03
07/06/2021 15:45,1.18199,1.182,1.18131,1.18166,-3.3,-0.03
07/06/2021 15:30,1.18298,1.1831,1.182,1.18202,-9.6,-0.08
07/06/2021 15:15,1.18188,1.18308,1.18161,1.18296,10.8,0.09
07/06/2021 15:00,1.18296,1.18301,1.1818,1.18189,-10.7,-0.09
07/06/2021 14:45,1.18298,1.18313,1.18218,1.18292,-0.6,-0.01
07/06/2021 14:30,1.18245,1.18335,1.18206,1.18297,5.2,0.04
07/06/2021 14:15,1.18422,1.18422,1.18244,1.18244,-17.8,-0.15
07/06/2021 14:00,1.18338,1.18425,1.18319,1.18424,8.6,0.07
07/06/2021 13:45,1.18277,1.18357,1.18271,1.18327,5,0.04
07/06/2021 13:30,1.18307,1.1833,1.18253,1.18275,-3.2,-0.03
07/06/2021 13:15,1.18249,1.18318,1.18232,1.18307,5.8,0.05
07/06/2021 13:00,1.18358,1.18376,1.18225,1.1825,-10.8,-0.09
07/06/2021 12:45,1.18441,1.18442,1.18335,1.18363,-7.8,-0.07
07/06/2021 12:30,1.18406,1.18463,1.18388,1.18433,2.7,0.02
07/06/2021 12:15,1.18382,1.18423,1.18363,1.18405,2.3,0.02
07/06/2021 12:00,1.18399,1.18441,1.18372,1.18379,-2,-0.02
07/06/2021 11:45,1.18414,1.18423,1.18369,1.18401,-1.3,-0.01
07/06/2021 11:30,1.18462,1.18464,1.1841,1.18412,-5,-0.04
07/06/2021 11:15,1.18398,1.18464,1.18386,1.18464,6.6,0.06
07/06/2021 11:00,1.18395,1.18417,1.18386,1.1839,-0.5,0
07/06/2021 10:45,1.18462,1.18466,1.18393,1.18398,-6.4,-0.05
07/06/2021 10:30,1.18415,1.18456,1.18399,1.18455,4,0.03
07/06/2021 10:15,1.18424,1.18465,1.18418,1.18418,-0.6,-0.01
07/06/2021 10:00,1.18395,1.1844,1.18372,1.1842,2.5,0.02
07/06/2021 9:45,1.18359,1.18404,1.18353,1.18403,4.4,0.04
07/06/2021 9:30,1.18393,1.18393,1.18308,1.18353,-4,-0.03
07/06/2021 9:15,1.18424,1.18427,1.18364,1.18395,-2.9,-0.02
07/06/2021 9:00,1.18455,1.18513,1.18414,1.18424,-3.1,-0.03
07/06/2021 8:45,1.1848,1.18524,1.18444,1.18453,-2.7,-0.02
07/06/2021 8:30,1.18481,1.18496,1.18422,1.18478,-0.3,0
07/06/2021 8:15,1.18606,1.18613,1.18455,1.18483,-12.3,-0.1
07/06/2021 8:00,1.18721,1.1874,1.18605,1.18611,-11,-0.09
07/06/2021 7:45,1.18766,1.18809,1.18702,1.18719,-4.7,-0.04
07/06/2021 7:30,1.18863,1.18871,1.18759,1.18768,-9.5,-0.08
07/06/2021 7:15,1.18857,1.18874,1.18821,1.18865,0.8,0.01
07/06/2021 7:00,1.18906,1.18926,1.18857,1.18858,-4.8,-0.04
07/06/2021 6:45,1.18905,1.18917,1.18875,1.18901,-0.4,0
07/06/2021 6:30,1.18919,1.18924,1.18881,1.18907,-1.2,-0.01
07/06/2021 6:15,1.18935,1.18946,1.18902,1.18922,-1.3,-0.01
07/06/2021 6:00,1.18829,1.18954,1.18806,1.18939,11,0.09
07/06/2021 5:45,1.18792,1.18833,1.18782,1.18828,3.6,0.03
07/06/2021 5:30,1.18777,1.18799,1.18776,1.18792,1.5,0.01
07/06/2021 5:15,1.18776,1.18788,1.18771,1.18776,0,0
07/06/2021 5:00,1.18744,1.1878,1.18741,1.18779,3.5,0.03
07/06/2021 4:45,1.18718,1.18744,1.18713,1.18743,2.5,0.02
07/06/2021 4:30,1.18727,1.18756,1.18698,1.18713,-1.4,-0.01
07/06/2021 4:15,1.18734,1.18739,1.18715,1.18726,-0.8,-0.01
07/06/2021 4:00,1.18735,1.18745,1.18726,1.18735,0,0
07/06/2021 3:45,1.18746,1.18756,1.18735,1.18738,-0.8,-0.01
07/06/2021 3:30,1.1874,1.18748,1.18727,1.18744,0.4,0
07/06/2021 3:15,1.18731,1.18742,1.18715,1.18739,0.8,0.01
07/06/2021 3:00,1.18717,1.18738,1.18705,1.18734,1.7,0.01
07/06/2021 2:45,1.18667,1.1872,1.18667,1.18719,5.2,0.04
07/06/2021 2:30,1.18666,1.18674,1.18656,1.18665,-0.1,0
07/06/2021 2:15,1.1869,1.18698,1.18667,1.18671,-1.9,-0.02
07/06/2021 2:00,1.18655,1.18695,1.18655,1.18686,3.1,0.03
07/06/2021 1:45,1.18628,1.18668,1.18617,1.18653,2.5,0.02
07/06/2021 1:30,1.18606,1.18637,1.18592,1.18629,2.3,0.02
07/06/2021 1:15,1.18588,1.18617,1.18586,1.18608,2,0.02
07/06/2021 1:00,1.18607,1.18615,1.18584,1.18588,-1.9,-0.02
07/06/2021 0:45,1.1863,1.18645,1.18608,1.18608,-2.2,-0.02
07/06/2021 0:30,1.18606,1.18641,1.18605,1.18626,2,0.02
07/06/2021 0:15,1.18658,1.18658,1.18605,1.18605,-5.3,-0.04
07/06/2021 0:00,1.18626,1.18665,1.18602,1.18659,3.3,0.03
07/05/2021 23:45,1.18635,1.18659,1.18613,1.18626,-0.9,-0.01
07/05/2021 23:30,1.1864,1.18654,1.18639,1.1864,0,0
07/05/2021 23:15,1.18634,1.18657,1.18633,1.18638,0.4,0
07/05/2021 23:00,1.18638,1.18651,1.18626,1.18632,-0.6,-0.01
07/05/2021 22:45,1.18642,1.18651,1.18636,1.18641,-0.1,0
07/05/2021 22:30,1.18626,1.18654,1.18599,1.18644,1.8,0.02
07/05/2021 22:15,1.18659,1.18689,1.18615,1.1862,-3.9,-0.03
07/05/2021 22:00,1.18618,1.18663,1.18616,1.1866,4.2,0.04
07/05/2021 21:45,1.18621,1.18639,1.18616,1.18619,-0.2,0
07/05/2021 21:30,1.18606,1.18623,1.18605,1.18613,0.7,0.01
07/05/2021 21:15,1.186,1.18603,1.18597,1.18598,-0.2,0
07/05/2021 21:00,1.18606,1.18613,1.18592,1.18601,-0.5,0
07/05/2021 20:45,1.18619,1.18623,1.186,1.18611,-0.8,-0.01
07/05/2021 20:30,1.18641,1.18644,1.18613,1.18622,-1.9,-0.02
07/05/2021 20:15,1.18637,1.1864,1.18633,1.18638,0.1,0
07/05/2021 20:00,1.18647,1.18656,1.18636,1.1864,-0.7,-0.01
07/05/2021 19:45,1.18663,1.18667,1.1864,1.18644,-1.9,-0.02
07/05/2021 19:30,1.18661,1.18671,1.18651,1.18662,0.1,0
07/05/2021 19:15,1.1868,1.187,1.18653,1.18668,-1.2,-0.01
07/05/2021 19:00,1.18689,1.18693,1.18676,1.18677,-1.2,-0.01
07/05/2021 18:45,1.18677,1.18688,1.18668,1.18686,0.9,0.01
07/05/2021 18:30,1.18679,1.1869,1.18663,1.18681,0.2,0
07/05/2021 18:15,1.18676,1.18686,1.18669,1.18681,0.5,0
07/05/2021 18:00,1.18678,1.18685,1.18668,1.18677,-0.1,0
07/05/2021 17:45,1.18682,1.18682,1.18662,1.18677,-0.5,0
07/05/2021 17:30,1.18673,1.18682,1.18669,1.1868,0.7,0.01
07/05/2021 17:15,1.18679,1.18693,1.18669,1.18675,-0.4,0
07/05/2021 17:00,1.1868,1.18681,1.18664,1.1868,0,0
07/05/2021 16:45,1.18683,1.18692,1.18668,1.18677,-0.6,-0.01
07/05/2021 16:30,1.18664,1.18691,1.18662,1.18687,2.3,0.02
07/05/2021 16:15,1.18673,1.1868,1.18646,1.18663,-1,-0.01
07/05/2021 16:00,1.18659,1.18674,1.18654,1.18669,1,0.01
07/05/2021 15:45,1.1866,1.18672,1.18626,1.1866,0,0
07/05/2021 15:30,1.18644,1.18675,1.18634,1.18664,2,0.02
07/05/2021 15:15,1.18646,1.18665,1.1862,1.18638,-0.8,-0.01
07/05/2021 15:00,1.18621,1.18654,1.18616,1.18649,2.8,0.02
07/05/2021 14:45,1.18607,1.18639,1.18588,1.18618,1.1,0.01
07/05/2021 14:30,1.18589,1.18617,1.18575,1.1861,2.1,0.02
07/05/2021 14:15,1.18578,1.18604,1.18558,1.18584,0.6,0.01
07/05/2021 14:00,1.18651,1.18651,1.18553,1.18581,-7,-0.06
07/05/2021 13:45,1.18645,1.18653,1.18611,1.1865,0.5,0
07/05/2021 13:30,1.18608,1.18648,1.18608,1.18647,3.9,0.03
07/05/2021 13:15,1.18642,1.18642,1.18605,1.18607,-3.5,-0.03
07/05/2021 13:00,1.18634,1.18662,1.18609,1.18642,0.8,0.01
07/05/2021 12:45,1.1866,1.18677,1.18617,1.18631,-2.9,-0.02
07/05/2021 12:30,1.18626,1.18681,1.18626,1.18665,3.9,0.03
07/05/2021 12:15,1.18659,1.18659,1.18603,1.18626,-3.3,-0.03
07/05/2021 12:00,1.18723,1.18723,1.1865,1.18655,-6.8,-0.06
07/05/2021 11:45,1.18691,1.1873,1.18691,1.18727,3.6,0.03
07/05/2021 11:30,1.18731,1.1874,1.18685,1.1869,-4.1,-0.03
07/05/2021 11:15,1.18776,1.1879,1.18726,1.18728,-4.8,-0.04
07/05/2021 11:00,1.18771,1.18807,1.1877,1.18775,0.4,0
07/05/2021 10:45,1.18777,1.188,1.1876,1.18772,-0.5,0
07/05/2021 10:30,1.18717,1.18774,1.18714,1.18773,5.6,0.05
07/05/2021 10:15,1.18768,1.18768,1.18691,1.18721,-4.7,-0.04
07/05/2021 10:00,1.18764,1.18791,1.18724,1.18767,0.3,0
07/05/2021 9:45,1.18795,1.18799,1.18752,1.18763,-3.2,-0.03
07/05/2021 9:30,1.18767,1.18803,1.1875,1.18794,2.7,0.02
07/05/2021 9:15,1.1874,1.18767,1.18716,1.18766,2.6,0.02
07/05/2021 9:00,1.187,1.18748,1.18694,1.18739,3.9,0.03
07/05/2021 8:45,1.18726,1.18735,1.1869,1.18706,-2,-0.02
07/05/2021 8:30,1.18679,1.18724,1.18646,1.18722,4.3,0.04
07/05/2021 8:15,1.18711,1.18719,1.18679,1.1869,-2.1,-0.02
07/05/2021 8:00,1.18716,1.18729,1.18678,1.18707,-0.9,-0.01
07/05/2021 7:45,1.18674,1.18729,1.18662,1.18715,4.1,0.03
